sequence_id,label,frame_idx,timestamp_ms,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_mx,imu_my,imu_mz,hall_thumb,hall_index,hall_middle,hall_ring,hall_pinky,contact_i,contact_m,contact_p,contact_um
bbec08de,y,6,451,9603.0,12438.0,12289.0,11784.0,8965.0,1.41,-8.47,-4.78,1.125,1.125,0.0,179.5625,7.875,119.9375,0.0,0.0,0.0,0.0
bbec08de,y,7,532,9596.0,12437.0,12290.0,11786.0,8960.0,1.46,-8.59,-4.88,-1.75,0.3125,1.3125,179.5,7.875,120.0,0.0,0.0,0.0,0.0
bbec08de,y,8,597,9587.0,12440.0,12292.0,11788.0,8961.0,1.43,-8.64,-4.83,-2.75,-2.3125,-1.4375,179.4375,7.8125,120.0,0.0,0.0,0.0,0.0
bbec08de,y,9,661,9574.0,12440.0,12292.0,11787.0,8959.0,1.32,-8.51,-4.87,1.1875,0.375,-1.5625,179.4375,7.8125,120.0,0.0,0.0,0.0,0.0
bbec08de,y,10,727,9557.0,12436.0,12291.0,11790.0,8953.0,1.38,-8.53,-4.79,1.5,3.8125,-1.125,180.0,8.0,119.75,0.0,0.0,0.0,0.0
bbec08de,y,11,791,9596.0,12438.0,12296.0,11800.0,8950.0,1.6,-8.51,-4.73,0.625,1.0,2.125,180.125,8.0625,119.625,0.0,0.0,0.0,0.0
bbec08de,y,12,856,9597.0,12439.0,12298.0,11804.0,8943.0,1.48,-8.6,-4.84,-1.375,-1.8125,3.5625,179.9375,7.875,119.625,0.0,0.0,0.0,0.0
bbec08de,y,13,921,9589.0,12439.0,12299.0,11807.0,8928.0,1.11,-8.41,-4.74,-1.9375,-0.5625,-0.25,179.9375,7.75,119.6875,0.0,0.0,0.0,0.0
bbec08de,y,14,986,9603.0,12439.0,12307.0,11810.0,8910.0,1.29,-8.52,-4.7,-3.0625,0.8125,-1.0,179.9375,7.8125,119.6875,0.0,0.0,0.0,0.0
bbec08de,y,15,1066,9622.0,12440.0,12306.0,11806.0,8906.0,1.41,-8.57,-4.85,-3.125,0.8125,-0.375,179.875,7.8125,119.75,0.0,0.0,0.0,0.0
e4390a0c,y,0,66,9746.0,12429.0,12302.0,11800.0,8924.0,1.44,-8.64,-4.48,0.4375,1.1875,1.1875,180.125,8.75,118.125,0.0,0.0,0.0,0.0
e4390a0c,y,1,137,9742.0,12428.0,12303.0,11805.0,8922.0,1.61,-8.49,-4.43,1.0625,0.0,-2.4375,180.1875,8.75,118.125,0.0,0.0,0.0,0.0
e4390a0c,y,2,196,9740.0,12430.0,12305.0,11808.0,8924.0,1.4,-8.59,-4.49,2.1875,-0.75,-0.0625,180.1875,8.75,118.125,0.0,0.0,0.0,0.0
e4390a0c,y,3,259,9727.0,12430.0,12305.0,11809.0,8915.0,1.49,-8.61,-4.4,-2.0,2.9375,2.0,180.25,8.8125,118.125,0.0,0.0,0.0,0.0
e4390a0c,y,4,338,9723.0,12428.0,12306.0,11811.0,8915.0,1.52,-8.61,-4.59,1.3125,-2.75,-2.125,180.0625,8.75,118.1875,0.0,0.0,0.0,0.0
e4390a0c,y,5,406,9729.0,12428.0,12305.0,11810.0,8909.0,1.32,-8.65,-4.56,-0.75,1.75,1.375,180.125,8.75,118.25,0.0,0.0,0.0,0.0
e4390a0c,y,6,469,9734.0,12429.0,12306.0,11808.0,8904.0,1.65,-8.52,-4.44,-2.5625,3.3125,1.4375,180.1875,8.8125,118.25,0.0,0.0,0.0,0.0
e4390a0c,y,7,539,9710.0,12427.0,12308.0,11812.0,8907.0,1.54,-8.6,-4.65,1.0625,-1.3125,-1.8125,180.25,8.875,118.25,0.0,0.0,0.0,0.0
e4390a0c,y,8,604,9709.0,12428.0,12309.0,11813.0,8902.0,1.59,-8.71,-4.63,-0.625,0.0,-0.3125,180.1875,8.8125,118.1875,0.0,0.0,0.0,0.0
e4390a0c,y,9,672,9701.0,12429.0,12309.0,11816.0,8887.0,1.48,-8.59,-4.5,2.1875,-0.1875,-3.1875,180.4375,9.0,118.125,0.0,0.0,0.0,0.0
e4390a0c,y,10,736,9706.0,12425.0,12310.0,11818.0,8890.0,1.74,-8.58,-4.48,2.8125,-1.3125,-2.1875,180.4375,9.125,118.0625,0.0,0.0,0.0,0.0
e4390a0c,y,11,806,9700.0,12427.0,12310.0,11819.0,8892.0,1.59,-8.74,-4.53,0.0,-1.9375,0.4375,180.3125,9.0625,118.0,0.0,0.0,0.0,0.0
e4390a0c,y,12,863,9691.0,12430.0,12311.0,11817.0,8897.0,1.43,-8.61,-4.51,-0.25,2.875,2.3125,180.375,9.0,117.9375,0.0,0.0,0.0,0.0
e4390a0c,y,13,923,9695.0,12426.0,12310.0,11817.0,8870.0,1.59,-8.5,-4.37,3.75,1.0625,-0.3125,180.125,8.9375,117.8125,0.0,0.0,0.0,0.0
e4390a0c,y,14,998,9681.0,12427.0,12312.0,11814.0,8849.0,1.49,-8.71,-4.44,-0.9375,-0.125,2.5,180.25,8.875,117.8125,0.0,0.0,0.0,0.0
e4390a0c,y,15,1063,9692.0,12427.0,12310.0,11813.0,8849.0,1.65,-8.58,-4.33,-1.9375,2.8125,0.625,180.1875,8.875,117.6875,0.0,0.0,0.0,0.0
23efbe11,y,0,47,9581.0,12423.0,12326.0,11835.0,8846.0,1.52,-8.78,-4.35,-0.375,-1.0625,-1.375,179.3125,8.6875,116.875,0.0,0.0,0.0,0.0
23efbe11,y,1,108,9583.0,12424.0,12325.0,11835.0,8842.0,1.53,-8.71,-4.27,-0.625,0.4375,0.0,179.375,8.6875,116.875,0.0,0.0,0.0,0.0
23efbe11,y,2,172,9578.0,12422.0,12326.0,11836.0,8841.0,1.56,-8.59,-4.27,-0.3125,1.0625,0.9375,179.375,8.75,116.875,0.0,0.0,0.0,0.0
23efbe11,y,3,237,9587.0,12422.0,12326.0,11837.0,8844.0,1.64,-8.75,-4.47,2.5,-0.125,-1.6875,179.375,8.75,116.875,0.0,0.0,0.0,0.0
23efbe11,y,4,319,9583.0,12423.0,12326.0,11835.0,8844.0,1.46,-8.85,-4.39,-0.9375,-1.5,0.125,179.375,8.75,116.875,0.0,0.0,0.0,0.0
23efbe11,y,5,372,9593.0,12422.0,12325.0,11837.0,8846.0,1.6,-8.69,-4.25,-2.8125,1.9375,1.125,179.25,8.75,116.875,0.0,0.0,0.0,0.0
23efbe11,y,6,453,9586.0,12423.0,12328.0,11838.0,8847.0,1.6,-8.65,-4.38,0.5,-1.625,-1.875,179.3125,8.75,116.9375,0.0,0.0,0.0,0.0
23efbe11,y,7,501,9589.0,12423.0,12327.0,11837.0,8850.0,1.58,-8.7,-4.34,0.75,-0.6875,-1.25,179.375,8.8125,116.9375,0.0,0.0,0.0,0.0
23efbe11,y,8,566,9589.0,12422.0,12325.0,11838.0,8848.0,1.63,-8.71,-4.24,0.5625,-0.25,0.75,179.3125,8.75,116.9375,0.0,0.0,0.0,0.0
23efbe11,y,9,647,9594.0,12422.0,12326.0,11837.0,8845.0,1.4,-8.82,-4.41,1.125,-3.5625,0.875,179.1875,8.625,117.0,0.0,0.0,0.0,0.0
23efbe11,y,10,711,9606.0,12423.0,12324.0,11834.0,8844.0,1.32,-8.79,-4.33,-0.6875,1.9375,1.5,179.125,8.5625,116.9375,0.0,0.0,0.0,0.0
23efbe11,y,11,776,9597.0,12421.0,12323.0,11837.0,8846.0,1.52,-8.72,-4.29,-1.5625,-0.8125,-0.375,179.0,8.5625,116.9375,0.0,0.0,0.0,0.0
23efbe11,y,12,853,9575.0,12423.0,12325.0,11834.0,8845.0,1.38,-8.7,-4.31,-2.3125,2.0,1.4375,179.125,8.5625,117.0625,0.0,0.0,0.0,0.0
23efbe11,y,13,905,9562.0,12425.0,12327.0,11832.0,8845.0,1.55,-8.72,-4.43,-0.0625,-1.625,-0.0625,178.9375,8.5,117.1875,0.0,0.0,0.0,0.0
23efbe11,y,14,986,9564.0,12425.0,12327.0,11833.0,8842.0,1.55,-8.85,-4.49,1.0625,-1.625,0.0625,178.6875,8.4375,117.125,0.0,0.0,0.0,0.0
23efbe11,y,15,1050,9563.0,12427.0,12328.0,11836.0,8837.0,1.52,-8.78,-4.28,3.125,-0.9375,0.375,178.4375,8.375,117.0,0.0,0.0,0.0,0.0
79fa3e9b,y,0,16,9633.0,12427.0,12336.0,11844.0,8874.0,1.42,-8.72,-4.35,-0.25,0.5,2.0625,178.125,8.5625,116.9375,0.0,0.0,0.0,0.0
79fa3e9b,y,1,83,9645.0,12424.0,12337.0,11846.0,8875.0,1.55,-8.71,-4.34,0.5625,-0.0625,-0.1875,178.0,8.5,116.9375,0.0,0.0,0.0,0.0
79fa3e9b,y,2,152,9644.0,12427.0,12337.0,11845.0,8872.0,1.44,-8.76,-4.35,0.3125,-1.0625,1.125,177.875,8.4375,116.875,0.0,0.0,0.0,0.0
79fa3e9b,y,3,222,9651.0,12426.0,12335.0,11843.0,8873.0,1.58,-8.76,-4.37,4.8125,1.4375,0.0,177.8125,8.4375,116.6875,0.0,0.0,0.0,0.0
79fa3e9b,y,4,294,9652.0,12424.0,12334.0,11843.0,8868.0,1.56,-8.89,-4.25,1.25,-2.75,0.3125,177.6875,8.375,116.5,0.0,0.0,0.0,0.0
79fa3e9b,y,5,357,9645.0,12426.0,12335.0,11843.0,8869.0,1.45,-8.79,-4.16,-0.875,-0.75,-0.5625,177.625,8.375,116.4375,0.0,0.0,0.0,0.0
79fa3e9b,y,6,421,9648.0,12425.0,12335.0,11844.0,8873.0,1.49,-8.73,-4.31,0.5,-1.0625,-0.5,177.5625,8.3125,116.5,0.0,0.0,0.0,0.0
79fa3e9b,y,7,501,9644.0,12425.0,12336.0,11845.0,8874.0,1.46,-8.68,-4.31,1.5625,-1.25,-1.25,177.625,8.375,116.5,0.0,0.0,0.0,0.0
79fa3e9b,y,8,565,9651.0,12427.0,12337.0,11845.0,8876.0,1.45,-8.88,-4.27,-0.125,0.625,1.3125,177.5,8.375,116.4375,0.0,0.0,0.0,0.0
79fa3e9b,y,9,616,9647.0,12426.0,12336.0,11845.0,8878.0,1.46,-8.79,-4.27,2.0,-0.125,0.3125,177.375,8.3125,116.375,0.0,0.0,0.0,0.0
79fa3e9b,y,10,698,9645.0,12426.0,12336.0,11842.0,8878.0,1.43,-8.83,-4.39,1.4375,2.3125,0.0625,177.4375,8.375,116.3125,0.0,0.0,0.0,0.0
79fa3e9b,y,11,763,9622.0,12427.0,12335.0,11841.0,8876.0,1.69,-8.83,-4.18,2.25,-3.4375,-0.4375,177.4375,8.375,116.0625,0.0,0.0,0.0,0.0
79fa3e9b,y,12,827,9622.0,12427.0,12335.0,11841.0,8875.0,1.41,-8.76,-4.07,1.75,-1.1875,1.3125,177.375,8.375,116.0,0.0,0.0,0.0,0.0
79fa3e9b,y,13,892,9652.0,12424.0,12336.0,11843.0,8876.0,1.41,-8.8,-4.14,-0.125,0.0,1.625,177.1875,8.3125,116.0,0.0,0.0,0.0,0.0
79fa3e9b,y,14,957,9659.0,12426.0,12336.0,11846.0,8875.0,1.59,-8.89,-4.2,-1.8125,0.1875,0.6875,177.125,8.25,116.0625,0.0,0.0,0.0,0.0
79fa3e9b,y,15,1022,9667.0,12426.0,12336.0,11843.0,8875.0,1.59,-8.77,-4.21,-1.125,-0.5,-0.5,177.0625,8.25,116.125,0.0,0.0,0.0,0.0
030da21f,z,0,0,9526.0,11030.0,9955.0,8417.0,10845.0,-1.09,-1.32,9.32,-5.5,6.25,-9.1875,88.0,-6.5625,7.0625,0.0,0.0,0.0,0.0
030da21f,z,1,67,9853.0,11488.0,11653.0,10794.0,12010.0,-1.23,-8.33,5.04,1.75,1.6875,-0.25,272.9375,-8.25,58.875,0.0,0.0,0.0,0.0
030da21f,z,2,152,9849.0,11491.0,11653.0,10794.0,12010.0,-1.19,-8.24,5.06,-0.0625,-1.4375,0.375,273.0,-8.25,58.875,0.0,0.0,0.0,0.0
030da21f,z,3,215,9851.0,11494.0,11653.0,10792.0,12008.0,-1.32,-8.27,4.94,1.125,0.875,2.0,272.875,-8.25,58.8125,0.0,0.0,0.0,0.0
030da21f,z,4,278,9848.0,11493.0,11649.0,10792.0,12009.0,-1.37,-8.29,5.01,2.0,1.0625,1.625,272.8125,-8.375,58.75,0.0,0.0,0.0,0.0
030da21f,z,5,348,9842.0,11499.0,11647.0,10792.0,12009.0,-1.4,-8.34,5.06,-0.1875,1.75,1.75,272.75,-8.5,58.6875,0.0,0.0,0.0,0.0
030da21f,z,6,415,9835.0,11501.0,11643.0,10789.0,12006.0,-1.52,-8.39,4.96,-0.75,1.25,3.375,272.625,-8.6875,58.6875,0.0,0.0,0.0,0.0
030da21f,z,7,483,9823.0,11504.0,11637.0,10786.0,12006.0,-2.79,-8.13,5.25,-1.1875,8.75,3.6875,272.5625,-9.0625,58.75,0.0,0.0,0.0,0.0
030da21f,z,8,556,9815.0,11507.0,11637.0,10780.0,12005.0,-5.3,-6.67,5.04,-1.4375,33.4375,-8.5,273.375,-9.75,59.0625,0.0,0.0,0.0,0.0
030da21f,z,9,612,9789.0,11513.0,11632.0,10775.0,12003.0,-4.64,-6.4,6.13,24.3125,64.6875,-30.3125,275.875,-10.4375,58.625,0.0,0.0,0.0,0.0
030da21f,z,10,677,9756.0,11518.0,11627.0,10780.0,12007.0,-2.73,-7.69,5.91,14.3125,81.5625,-51.5625,281.9375,-10.5,58.75,0.0,0.0,0.0,0.0
030da21f,z,11,742,9705.0,11516.0,11637.0,10794.0,12014.0,0.64,-7.96,5.73,24.0625,72.9375,-73.0625,289.875,-9.4375,58.4375,0.0,0.0,0.0,0.0
030da21f,z,12,807,9629.0,11518.0,11643.0,10820.0,12022.0,5.68,-8.05,5.33,18.1875,30.5625,-68.3125,296.0625,-7.3125,57.9375,0.0,0.0,0.0,0.0
030da21f,z,13,873,9588.0,11511.0,11643.0,10828.0,12027.0,8.19,-6.92,3.4,11.25,-32.8125,2.25,298.5,-4.9375,57.25,0.0,0.0,0.0,0.0
030da21f,z,14,936,9595.0,11507.0,11644.0,10815.0,12021.0,3.74,-7.11,3.32,19.0,-94.375,55.125,294.3125,-4.6875,55.8125,0.0,0.0,0.0,0.0
030da21f,z,15,1001,9645.0,11515.0,11639.0,10785.0,12013.0,-2.19,-8.31,7.11,56.8125,-114.3125,79.3125,285.4375,-4.0,52.3125,0.0,0.0,0.0,0.0
030da21f,z,16,1065,9636.0,11529.0,11639.0,10771.0,12016.0,-5.49,-8.33,8.89,28.25,-92.4375,52.375,278.75,-3.4375,49.0625,0.0,0.0,0.0,0.0
030da21f,z,17,1129,9639.0,11536.0,11640.0,10765.0,12018.0,-5.64,-7.21,9.76,19.5625,-49.875,4.8125,274.6875,-1.75,47.1875,0.0,0.0,0.0,0.0
030da21f,z,18,1196,9628.0,11537.0,11644.0,10765.0,12020.0,-4.83,-6.46,9.07,-0.875,18.5625,-20.625,275.375,-0.8125,46.8125,0.0,0.0,0.0,0.0
030da21f,z,19,1259,9625.0,11535.0,11646.0,10768.0,12020.0,-3.17,-6.0,7.85,8.9375,65.75,-56.3125,279.125,-1.0625,46.625,0.0,0.0,0.0,0.0
030da21f,z,20,1339,9621.0,11532.0,11649.0,10777.0,12023.0,-1.64,-6.15,6.73,8.8125,72.9375,-92.0,286.4375,-0.8125,46.0625,0.0,0.0,0.0,0.0
030da21f,z,21,1404,9624.0,11534.0,11655.0,10790.0,12027.0,0.8,-6.8,5.86,10.25,69.5625,-95.75,293.6875,0.125,45.375,0.0,0.0,0.0,0.0
030da21f,z,22,1469,9622.0,11540.0,11664.0,10806.0,12030.0,3.59,-6.67,6.96,27.75,32.25,-86.625,301.4375,2.0,44.0625,0.0,0.0,0.0,0.0
030da21f,z,23,1536,9585.0,11540.0,11667.0,10810.0,12032.0,4.39,-6.31,8.22,16.0,29.9375,-44.3125,306.25,3.5,42.25,0.0,0.0,0.0,0.0
030da21f,z,24,1613,9580.0,11548.0,11668.0,10807.0,12030.0,2.97,-6.51,7.7,-2.6875,14.5625,-12.875,308.0,3.625,41.9375,0.0,0.0,0.0,0.0
030da21f,z,25,1678,9580.0,11549.0,11667.0,10802.0,12029.0,1.34,-6.63,7.34,-6.0,1.375,1.25,308.4375,3.375,42.25,0.0,0.0,0.0,0.0
030da21f,z,26,1742,9578.0,11550.0,11666.0,10803.0,12029.0,0.87,-6.4,7.41,1.75,6.625,6.25,308.25,3.0,42.375,0.0,0.0,0.0,0.0
030da21f,z,27,1807,9576.0,11551.0,11667.0,10803.0,12029.0,0.66,-6.4,7.25,-1.3125,3.0,5.0,308.0,2.6875,42.5625,0.0,0.0,0.0,0.0
030da21f,z,28,1871,9578.0,11552.0,11669.0,10803.0,12026.0,0.75,-6.53,7.06,6.0,4.0625,2.8125,307.8125,2.5,42.5,0.0,0.0,0.0,0.0
030da21f,z,29,1933,9579.0,11554.0,11667.0,10801.0,12027.0,0.26,-6.62,7.36,4.625,3.6875,5.5,307.5625,1.9375,42.125,0.0,0.0,0.0,0.0
030da21f,z,30,2000,9582.0,11554.0,11669.0,10799.0,12026.0,0.41,-6.68,7.39,1.4375,3.8125,2.6875,307.375,1.8125,41.9375,0.0,0.0,0.0,0.0
42680f93,z,0,6,9962.0,11590.0,11660.0,10734.0,12001.0,-1.18,-8.26,5.08,-1.0,0.3125,-1.0625,274.25,-7.0625,58.375,0.0,0.0,0.0,0.0
42680f93,z,1,81,9960.0,11594.0,11660.0,10735.0,12001.0,-1.25,-8.25,5.18,0.1875,0.1875,0.0,274.25,-7.0625,58.375,0.0,0.0,0.0,0.0
42680f93,z,2,149,9960.0,11595.0,11659.0,10732.0,12000.0,-1.18,-8.23,5.13,0.0625,0.5,1.1875,274.25,-7.0625,58.375,0.0,0.0,0.0,0.0
42680f93,z,3,217,9958.0,11592.0,11658.0,10732.0,11999.0,-1.14,-8.24,5.06,0.8125,0.0,1.625,274.1875,-7.125,58.375,0.0,0.0,0.0,0.0
42680f93,z,4,281,9957.0,11593.0,11659.0,10733.0,11999.0,-1.28,-8.27,5.19,0.3125,-1.6875,1.125,274.0625,-7.25,58.3125,0.0,0.0,0.0,0.0
42680f93,z,5,345,9958.0,11592.0,11658.0,10730.0,11999.0,-1.28,-8.21,5.2,-0.25,1.0625,1.0625,274.0,-7.3125,58.3125,0.0,0.0,0.0,0.0
42680f93,z,6,410,9954.0,11587.0,11653.0,10725.0,11997.0,-2.31,-8.28,5.6,-5.9375,7.9375,7.5625,273.875,-7.6875,58.4375,0.0,0.0,0.0,0.0
42680f93,z,7,481,9942.0,11581.0,11647.0,10718.0,11996.0,-4.99,-7.31,6.16,-27.4375,35.6875,11.6875,273.9375,-9.1875,60.0,0.0,0.0,0.0,0.0
42680f93,z,8,540,9921.0,11573.0,11649.0,10720.0,11997.0,-6.04,-7.72,4.94,-22.125,66.4375,-38.1875,276.625,-10.0625,62.375,0.0,0.0,0.0,0.0
42680f93,z,9,605,9898.0,11558.0,11645.0,10722.0,11997.0,-3.04,-7.82,5.2,6.75,82.25,-73.5,284.0625,-8.5,63.5625,0.0,0.0,0.0,0.0
42680f93,z,10,682,9856.0,11546.0,11642.0,10728.0,11999.0,0.14,-7.89,5.36,11.125,87.125,-74.625,291.625,-6.9375,63.8125,0.0,0.0,0.0,0.0
42680f93,z,11,749,9823.0,11541.0,11648.0,10742.0,12002.0,3.72,-7.72,4.22,-15.4375,57.1875,-84.5625,300.0625,-4.1875,64.9375,0.0,0.0,0.0,0.0
42680f93,z,12,813,9801.0,11533.0,11653.0,10761.0,12009.0,6.65,-7.31,2.8,-16.4375,11.4375,-61.3125,306.0625,-0.5,66.1875,0.0,0.0,0.0,0.0
42680f93,z,13,877,9821.0,11521.0,11655.0,10760.0,12004.0,6.45,-7.96,1.77,15.5625,-50.5,17.625,305.75,1.1875,66.5,0.0,0.0,0.0,0.0
42680f93,z,14,942,9846.0,11528.0,11653.0,10746.0,11998.0,3.22,-8.63,3.01,52.3125,-97.8125,58.5,299.3125,0.5,64.1875,0.0,0.0,0.0,0.0
42680f93,z,15,1007,9850.0,11541.0,11645.0,10727.0,11993.0,-0.25,-8.85,6.03,69.4375,-104.6875,77.8125,291.5625,-0.3125,60.1875,0.0,0.0,0.0,0.0
42680f93,z,16,1083,9842.0,11553.0,11647.0,10715.0,11991.0,-3.11,-8.42,7.63,43.6875,-102.3125,66.25,282.6875,-0.9375,56.5,0.0,0.0,0.0,0.0
42680f93,z,17,1149,9829.0,11567.0,11646.0,10701.0,11990.0,-5.8,-7.64,8.99,27.5,-50.875,41.375,276.5,-1.125,53.75,0.0,0.0,0.0,0.0
42680f93,z,18,1219,9828.0,11573.0,11647.0,10703.0,11993.0,-6.74,-7.26,7.88,4.4375,20.3125,-13.6875,275.3125,-1.4375,52.875,0.0,0.0,0.0,0.0
42680f93,z,19,1284,9833.0,11561.0,11653.0,10710.0,11996.0,-4.46,-5.91,6.58,12.4375,54.0625,-66.625,279.375,-0.75,52.4375,0.0,0.0,0.0,0.0
42680f93,z,20,1352,9825.0,11556.0,11657.0,10711.0,11992.0,-1.93,-6.16,6.49,30.4375,105.9375,-99.1875,288.1875,0.4375,50.5,0.0,0.0,0.0,0.0
42680f93,z,21,1421,9810.0,11558.0,11660.0,10725.0,11999.0,1.51,-7.21,6.32,33.5,82.5,-121.25,297.25,1.8125,48.5,0.0,0.0,0.0,0.0
42680f93,z,22,1484,9782.0,11561.0,11668.0,10738.0,12002.0,4.63,-6.97,7.78,22.0,60.125,-96.4375,306.75,4.0625,45.9375,0.0,0.0,0.0,0.0
42680f93,z,23,1542,9777.0,11570.0,11671.0,10739.0,12001.0,4.99,-6.55,8.02,5.375,38.0,-57.125,312.125,5.4375,44.8125,0.0,0.0,0.0,0.0
42680f93,z,24,1607,9791.0,11573.0,11670.0,10736.0,12001.0,3.24,-6.98,6.81,-13.625,13.75,-17.6875,315.1875,5.75,45.0625,0.0,0.0,0.0,0.0
42680f93,z,25,1672,9805.0,11570.0,11670.0,10735.0,12000.0,2.13,-7.29,6.19,-8.75,0.5,0.0,315.75,5.75,45.6875,0.0,0.0,0.0,0.0
42680f93,z,26,1737,9811.0,11575.0,11672.0,10731.0,11998.0,0.95,-7.01,6.87,-1.5,-1.625,7.1875,315.375,5.5,45.875,0.0,0.0,0.0,0.0
42680f93,z,27,1799,9816.0,11577.0,11673.0,10727.0,11998.0,0.77,-7.06,6.71,-1.375,-0.875,2.375,315.125,5.375,46.0,0.0,0.0,0.0,0.0
42680f93,z,28,1864,9821.0,11575.0,11673.0,10728.0,11998.0,0.79,-7.03,6.74,4.0,-0.6875,0.875,314.9375,5.3125,45.8125,0.0,0.0,0.0,0.0
42680f93,z,29,1929,9821.0,11579.0,11674.0,10728.0,11998.0,0.93,-7.08,6.86,1.9375,0.75,-0.875,315.0,5.3125,45.625,0.0,0.0,0.0,0.0
42680f93,z,30,2010,9825.0,11581.0,11675.0,10727.0,11997.0,0.86,-7.14,6.97,-1.3125,2.5,-2.1875,315.0625,5.3125,45.625,0.0,0.0,0.0,0.0
6b826243,z,0,30,10101.0,11571.0,11697.0,10718.0,11978.0,-1.03,-8.43,4.68,0.0625,-0.625,1.1875,280.25,-5.5625,61.3125,0.0,0.0,0.0,0.0
6b826243,z,1,100,10099.0,11575.0,11697.0,10718.0,11978.0,-1.12,-8.49,4.78,-0.0625,-0.5625,-0.25,280.1875,-5.625,61.3125,0.0,0.0,0.0,0.0
6b826243,z,2,156,10100.0,11574.0,11698.0,10717.0,11977.0,-1.08,-8.43,4.84,-0.875,0.8125,0.75,280.1875,-5.625,61.25,0.0,0.0,0.0,0.0
6b826243,z,3,236,10099.0,11571.0,11697.0,10717.0,11978.0,-1.01,-8.49,4.68,0.0,0.0625,0.125,280.1875,-5.625,61.3125,0.0,0.0,0.0,0.0
6b826243,z,4,307,10100.0,11573.0,11697.0,10717.0,11978.0,-1.07,-8.43,4.79,0.6875,0.5,0.75,280.1875,-5.75,61.25,0.0,0.0,0.0,0.0
6b826243,z,5,371,10099.0,11573.0,11697.0,10716.0,11977.0,-1.08,-8.48,4.74,0.3125,0.375,0.6875,280.125,-5.75,61.1875,0.0,0.0,0.0,0.0
6b826243,z,6,436,10100.0,11571.0,11698.0,10717.0,11977.0,-1.05,-8.49,4.74,-0.3125,0.5,0.4375,280.0625,-5.75,61.1875,0.0,0.0,0.0,0.0
6b826243,z,7,501,10099.0,11571.0,11698.0,10717.0,11977.0,-1.15,-8.44,4.83,0.75,1.3125,1.25,280.0625,-5.875,61.125,0.0,0.0,0.0,0.0
6b826243,z,8,566,10101.0,11571.0,11696.0,10712.0,11975.0,-2.26,-8.14,4.98,-0.9375,5.875,1.0,280.0625,-6.125,61.1875,0.0,0.0,0.0,0.0
6b826243,z,9,636,10103.0,11568.0,11693.0,10702.0,11975.0,-3.97,-7.27,5.43,-3.3125,21.9375,-7.625,280.625,-6.3125,61.3125,0.0,0.0,0.0,0.0
6b826243,z,10,707,10080.0,11567.0,11694.0,10705.0,11977.0,-4.3,-6.97,4.75,-5.4375,44.75,-35.6875,283.25,-6.125,61.875,0.0,0.0,0.0,0.0
6b826243,z,11,761,10064.0,11562.0,11689.0,10707.0,11976.0,-2.63,-7.59,5.93,21.25,49.8125,-49.375,288.5,-4.6875,61.5625,0.0,0.0,0.0,0.0
6b826243,z,12,841,10049.0,11566.0,11688.0,10718.0,11981.0,-1.93,-8.37,6.1,5.4375,75.75,-70.9375,295.25,-3.4375,61.5625,0.0,0.0,0.0,0.0
6b826243,z,13,905,10035.0,11566.0,11689.0,10729.0,11985.0,1.75,-8.54,5.33,1.1875,68.5,-97.25,302.8125,-0.9375,61.5625,0.0,0.0,0.0,0.0
6b826243,z,14,970,10010.0,11560.0,11694.0,10747.0,11991.0,5.99,-7.86,4.75,-8.625,39.25,-84.6875,311.5,2.8125,61.8125,0.0,0.0,0.0,0.0
6b826243,z,15,1035,9989.0,11546.0,11700.0,10777.0,11997.0,9.75,-6.3,2.65,-18.25,-29.25,-33.375,315.75,6.4375,62.6875,0.0,0.0,0.0,0.0
6b826243,z,16,1107,9997.0,11529.0,11697.0,10758.0,11989.0,6.33,-6.92,2.87,24.5,-56.75,71.0625,312.125,6.0625,62.375,0.0,0.0,0.0,0.0
6b826243,z,17,1163,10002.0,11528.0,11689.0,10730.0,11978.0,1.74,-8.26,4.25,53.1875,-111.25,103.0,302.0625,3.625,60.5625,0.0,0.0,0.0,0.0
6b826243,z,18,1244,9964.0,11531.0,11682.0,10702.0,11972.0,-2.25,-8.44,6.91,65.375,-109.4375,87.625,290.8125,1.5625,56.5625,0.0,0.0,0.0,0.0
6b826243,z,19,1292,9936.0,11541.0,11679.0,10679.0,11971.0,-4.65,-7.92,8.32,44.6875,-92.5,65.1875,283.3125,1.5,53.5625,0.0,0.0,0.0,0.0
6b826243,z,20,1360,9910.0,11549.0,11679.0,10671.0,11970.0,-6.5,-6.96,8.99,35.6875,-22.75,22.625,278.625,1.25,51.0,0.0,0.0,0.0,0.0
6b826243,z,21,1439,9879.0,11545.0,11677.0,10664.0,11973.0,-5.33,-5.91,8.38,26.75,18.0625,-42.625,279.25,1.6875,49.0625,0.0,0.0,0.0,0.0
6b826243,z,22,1503,9883.0,11540.0,11679.0,10670.0,11975.0,-2.28,-6.22,7.79,19.6875,56.8125,-87.0,285.3125,3.5,47.1875,0.0,0.0,0.0,0.0
6b826243,z,23,1568,9887.0,11543.0,11683.0,10679.0,11978.0,0.34,-6.69,7.17,13.625,93.125,-106.8125,294.3125,4.5625,45.25,0.0,0.0,0.0,0.0
6b826243,z,24,1646,9899.0,11546.0,11687.0,10699.0,11985.0,2.8,-6.76,6.94,5.5,67.0625,-118.5,304.1875,6.1875,43.875,0.0,0.0,0.0,0.0
